description,developer,format,genre,link,name,path,players,publisher,releasedate,size
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Irregular%20Hunter%20X%20%28Japan%2C%20Asia%29.iso?download=true,"Irregular Hunter X (Japan, Asia).iso","Irregular Hunter X (Japan, Asia).iso",,,,470 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ishin%20Renka%20-%20Ryouma%20Gaiden%20%28Japan%29%20%28Shokai%20Seisanban%29.iso?download=true,Ishin Renka - Ryouma Gaiden (Japan) (Shokai Seisanban).iso,Ishin Renka - Ryouma Gaiden (Japan) (Shokai Seisanban).iso,,,,1.17 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Issho%20ni%20Gohan.%20Portable%20%28Japan%29.iso?download=true,Issho ni Gohan. Portable (Japan).iso,Issho ni Gohan. Portable (Japan).iso,,,,1.02 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Itsuka%20Kono%20Te%20ga%20Kegareru%20Toki%20ni%20-%20Spectral%20Force%20Legacy%20%28Japan%29.iso?download=true,Itsuka Kono Te ga Kegareru Toki ni - Spectral Force Legacy (Japan).iso,Itsuka Kono Te ga Kegareru Toki ni - Spectral Force Legacy (Japan).iso,,,,433 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Itsuka%20Tenma%20no%20Kuro%20Usagi%20Portable%20%28Japan%29.iso?download=true,Itsuka Tenma no Kuro Usagi Portable (Japan).iso,Itsuka Tenma no Kuro Usagi Portable (Japan).iso,,,,756 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Iza%2C%20Shutsujin%21%20Koi%20Ikusa%20%28Japan%29.iso?download=true,"Iza, Shutsujin! Koi Ikusa (Japan).iso","Iza, Shutsujin! Koi Ikusa (Japan).iso",,,,1.04 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Iza%2C%20Shutsujin%21%20Koi%20Ikusa%20Dainimaku%20-%20Echigo-hen%20%28Japan%29.iso?download=true,"Iza, Shutsujin! Koi Ikusa Dainimaku - Echigo-hen (Japan).iso","Iza, Shutsujin! Koi Ikusa Dainimaku - Echigo-hen (Japan).iso",,,,983 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Iza%2C%20Shutsujin%21%20Koi%20Ikusa%20Dainimaku%20-%20Kai-hen%20%28Japan%29.iso?download=true,"Iza, Shutsujin! Koi Ikusa Dainimaku - Kai-hen (Japan).iso","Iza, Shutsujin! Koi Ikusa Dainimaku - Kai-hen (Japan).iso",,,,925 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/J.League%20Pro%20Soccer%20Club%20o%20Tsukurou%21%206%20-%20Pride%20of%20J%20%28Japan%29.iso?download=true,J.League Pro Soccer Club o Tsukurou! 6 - Pride of J (Japan).iso,J.League Pro Soccer Club o Tsukurou! 6 - Pride of J (Japan).iso,,,,1.80 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/J.League%20Pro%20Soccer%20Club%20o%20Tsukurou%21%207%20-%20Euro%20Plus%20%28Japan%29%20%28v1.02%29.iso?download=true,J.League Pro Soccer Club o Tsukurou! 7 - Euro Plus (Japan) (v1.02).iso,J.League Pro Soccer Club o Tsukurou! 7 - Euro Plus (Japan) (v1.02).iso,,,,1.54 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/J.League%20Pro%20Soccer%20Club%20o%20Tsukurou%21%208%20-%20Euro%20Plus%20%28Japan%29.iso?download=true,J.League Pro Soccer Club o Tsukurou! 8 - Euro Plus (Japan).iso,J.League Pro Soccer Club o Tsukurou! 8 - Euro Plus (Japan).iso,,,,1.55 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jackass%20-%20The%20Game%20%28USA%29.iso?download=true,Jackass - The Game (USA).iso,Jackass - The Game (USA).iso,,,,1.81 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jak%20and%20Daxter%20-%20Elf%20to%20Itachi%20no%20Daibouken%20%28Japan%29.iso?download=true,Jak and Daxter - Elf to Itachi no Daibouken (Japan).iso,Jak and Daxter - Elf to Itachi no Daibouken (Japan).iso,,,,1.08 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/James%20Cameron%27s%20Avatar%20-%20The%20Game%20%28USA%29%20%28En%2CFr%2CEs%29.iso?download=true,"James Cameron's Avatar - The Game (USA) (En,Fr,Es).iso","James Cameron's Avatar - The Game (USA) (En,Fr,Es).iso",,,,695 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jan%20Sangoku%20Musou%20%28Japan%29.iso?download=true,Jan Sangoku Musou (Japan).iso,Jan Sangoku Musou (Japan).iso,,,,631 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jeanne%20d%27Arc%20%28USA%29.iso?download=true,Jeanne d'Arc (USA).iso,Jeanne d'Arc (USA).iso,,,,1.25 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jet%20de%20Go%21%20Pocket%20%28Japan%2C%20Asia%29.iso?download=true,"Jet de Go! Pocket (Japan, Asia).iso","Jet de Go! Pocket (Japan, Asia).iso",,,,673 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jewelic%20Nightmare%20%28Japan%29.iso?download=true,Jewelic Nightmare (Japan).iso,Jewelic Nightmare (Japan).iso,,,,1.48 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jigen%20Kairou%20%28Japan%29.iso?download=true,Jigen Kairou (Japan).iso,Jigen Kairou (Japan).iso,,,,272 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikan%20de%20Fantasia%20%28Japan%29.iso?download=true,Jikan de Fantasia (Japan).iso,Jikan de Fantasia (Japan).iso,,,,180 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikandia%20-%20The%20Timeless%20Land%20%28USA%29.iso?download=true,Jikandia - The Timeless Land (USA).iso,Jikandia - The Timeless Land (USA).iso,,,,169 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%202010%20%28Japan%29%20%28v1.02%29.iso?download=true,Jikkyou Powerful Pro Yakyuu 2010 (Japan) (v1.02).iso,Jikkyou Powerful Pro Yakyuu 2010 (Japan) (v1.02).iso,,,,1.62 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%202011%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu 2011 (Japan).iso,Jikkyou Powerful Pro Yakyuu 2011 (Japan).iso,,,,1.59 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%202011%20Ketteiban%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban (Japan).iso,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban (Japan).iso,,,,1.73 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%202012%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu 2012 (Japan).iso,Jikkyou Powerful Pro Yakyuu 2012 (Japan).iso,,,,1.50 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%202012%20-%20Ketteiban%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu 2012 - Ketteiban (Japan).iso,Jikkyou Powerful Pro Yakyuu 2012 - Ketteiban (Japan).iso,,,,1.53 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%202013%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu 2013 (Japan).iso,Jikkyou Powerful Pro Yakyuu 2013 (Japan).iso,,,,1.69 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%20Portable%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu Portable (Japan).iso,Jikkyou Powerful Pro Yakyuu Portable (Japan).iso,,,,1.75 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%20Portable%202%20%28Japan%29%20%28v1.03%29.iso?download=true,Jikkyou Powerful Pro Yakyuu Portable 2 (Japan) (v1.03).iso,Jikkyou Powerful Pro Yakyuu Portable 2 (Japan) (v1.03).iso,,,,1.67 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%20Portable%203%20%28Japan%29%20%28v1.04%29.iso?download=true,Jikkyou Powerful Pro Yakyuu Portable 3 (Japan) (v1.04).iso,Jikkyou Powerful Pro Yakyuu Portable 3 (Japan) (v1.04).iso,,,,1.76 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jikkyou%20Powerful%20Pro%20Yakyuu%20Portable%204%20%28Japan%29.iso?download=true,Jikkyou Powerful Pro Yakyuu Portable 4 (Japan).iso,Jikkyou Powerful Pro Yakyuu Portable 4 (Japan).iso,,,,1.80 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jin%20Samguk%20Mussang%20%28Korea%29.iso?download=true,Jin Samguk Mussang (Korea).iso,Jin Samguk Mussang (Korea).iso,,,,202 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jin%20Samguk%20Mussang%20-%20Multi%20Raid%20%28Korea%29.iso?download=true,Jin Samguk Mussang - Multi Raid (Korea).iso,Jin Samguk Mussang - Multi Raid (Korea).iso,,,,1.04 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jin%20Samguk%20Mussang%202nd%20Evolution%20%28Korea%29.iso?download=true,Jin Samguk Mussang 2nd Evolution (Korea).iso,Jin Samguk Mussang 2nd Evolution (Korea).iso,,,,278 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jissen%20Pachi-Slot%20Hisshouhou%21%20Aladdin%20II%20Evolution%20Portable%20%28Japan%29.iso?download=true,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution Portable (Japan).iso,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution Portable (Japan).iso,,,,513 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jissen%20Pachi-Slot%20Hisshouhou%21%20Hokuto%20no%20Ken%20Portable%20%28Japan%29.iso?download=true,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable (Japan).iso,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable (Japan).iso,,,,209 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jissen%20Pachi-Slot%20Hisshouhou%21%20Hokuto%20no%20Ken%20SE%20Portable%20%28Japan%29.iso?download=true,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE Portable (Japan).iso,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE Portable (Japan).iso,,,,262 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jitsuroku%20Oniyome%20Nikki%20-%20Shiuchi%20ni%20Taeru%20Otto%20no%20Rifujin%20Taiken%20Adventure%20%28Japan%29.iso?download=true,Jitsuroku Oniyome Nikki - Shiuchi ni Taeru Otto no Rifujin Taiken Adventure (Japan).iso,Jitsuroku Oniyome Nikki - Shiuchi ni Taeru Otto no Rifujin Taiken Adventure (Japan).iso,,,,151 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jitsuwa%20Kaidan%20-%20Shinmimi%20Bukuro%20-%20Ichi%20no%20Shou%20%28Japan%29.iso?download=true,Jitsuwa Kaidan - Shinmimi Bukuro - Ichi no Shou (Japan).iso,Jitsuwa Kaidan - Shinmimi Bukuro - Ichi no Shou (Japan).iso,,,,481 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Joker%20no%20Kuni%20no%20Alice%20-%20Wonderful%20Wonder%20World%20%28Japan%29.iso?download=true,Joker no Kuni no Alice - Wonderful Wonder World (Japan).iso,Joker no Kuni no Alice - Wonderful Wonder World (Japan).iso,,,,1.70 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Joo%20and%20Ryu%20-%20TOEIC%20LC%20%28Korea%29%20%28Disc%201%29.iso?download=true,Joo and Ryu - TOEIC LC (Korea) (Disc 1).iso,Joo and Ryu - TOEIC LC (Korea) (Disc 1).iso,,,,1.40 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Joo%20and%20Ryu%20-%20TOEIC%20LC%20%28Korea%29%20%28Disc%202%29.iso?download=true,Joo and Ryu - TOEIC LC (Korea) (Disc 2).iso,Joo and Ryu - TOEIC LC (Korea) (Disc 2).iso,,,,1.56 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Judie%20no%20Atelier%20-%20Gramnad%20no%20Renkinjutsushi%20-%20Toraware%20no%20Moribito%20%28Japan%29.iso?download=true,Judie no Atelier - Gramnad no Renkinjutsushi - Toraware no Moribito (Japan).iso,Judie no Atelier - Gramnad no Renkinjutsushi - Toraware no Moribito (Japan).iso,,,,1.31 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jui%20-%20Dr.%20Touma%20Jotarou%20%28Japan%29.iso?download=true,Jui - Dr. Touma Jotarou (Japan).iso,Jui - Dr. Touma Jotarou (Japan).iso,,,,415 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Juiced%20-%20Eliminator%20%28USA%29.iso?download=true,Juiced - Eliminator (USA).iso,Juiced - Eliminator (USA).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Juiced%202%20-%20Hot%20Import%20Nights%20%28USA%29.iso?download=true,Juiced 2 - Hot Import Nights (USA).iso,Juiced 2 - Hot Import Nights (USA).iso,,,,1.13 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jukugon%20%28Japan%29.iso?download=true,Jukugon (Japan).iso,Jukugon (Japan).iso,,,,60 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Jungle%20Party%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CPt%2CSv%2CNo%2CDa%2CFi%2CPl%2CRu%2CEl%29.iso?download=true,"Jungle Party (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El).iso","Jungle Party (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El).iso",,,,533 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Just%20English%20%28Korea%29.iso?download=true,Just English (Korea).iso,Just English (Korea).iso,,,,1.43 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Justice%20League%20Heroes%20%28USA%29.iso?download=true,Justice League Heroes (USA).iso,Justice League Heroes (USA).iso,,,,1.44 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Juujigen%20Rippoutai%20Sypher%20Portable%20%28Japan%29.iso?download=true,Juujigen Rippoutai Sypher Portable (Japan).iso,Juujigen Rippoutai Sypher Portable (Japan).iso,,,,1.65 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Juusei%20to%20Diamond%20%28Japan%29.iso?download=true,Juusei to Diamond (Japan).iso,Juusei to Diamond (Japan).iso,,,,737 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Juuza%20Engi%20-%20Engetsu%20Sangokuden%20%28Japan%29.iso?download=true,Juuza Engi - Engetsu Sangokuden (Japan).iso,Juuza Engi - Engetsu Sangokuden (Japan).iso,,,,1.80 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Juuza%20Engi%20-%20Engetsu%20Sangokuden%202%20%28Japan%29.iso?download=true,Juuza Engi - Engetsu Sangokuden 2 (Japan).iso,Juuza Engi - Engetsu Sangokuden 2 (Japan).iso,,,,1.65 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/K-On%21%20Houkago%20Live%21%21%20HD%20Ver.%20%28English%204-1-23%29.7z?download=true,K-On! Houkago Live!! HD Ver. (English 4-1-23),K-On! Houkago Live!! HD Ver. (English 4-1-23).7z,,,,752 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kaeru%20Batake%20de%20Tsukamaete%20Natsu%20-%20Chigira%20Sansen%21%20Portable%20%28Japan%29.iso?download=true,Kaeru Batake de Tsukamaete Natsu - Chigira Sansen! Portable (Japan).iso,Kaeru Batake de Tsukamaete Natsu - Chigira Sansen! Portable (Japan).iso,,,,1.80 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kaeru%20Batake%20de%20Tsukamaete%20Portable%20%28Japan%29.iso?download=true,Kaeru Batake de Tsukamaete Portable (Japan).iso,Kaeru Batake de Tsukamaete Portable (Japan).iso,,,,1.63 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kaitou%20Apricot%20Portable%20%28Japan%29.iso?download=true,Kaitou Apricot Portable (Japan).iso,Kaitou Apricot Portable (Japan).iso,,,,905 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kaitou%20Tenshi%20Twin%20Angel%20-%20Toki%20to%20Sekai%20no%20Labyrinth%20%28Japan%29.iso?download=true,Kaitou Tenshi Twin Angel - Toki to Sekai no Labyrinth (Japan).iso,Kaitou Tenshi Twin Angel - Toki to Sekai no Labyrinth (Japan).iso,,,,1.74 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kaleido-Eve%20%28Japan%29.iso?download=true,Kaleido-Eve (Japan).iso,Kaleido-Eve (Japan).iso,,,,1.59 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kamaitachi%20no%20Yoru%202%20Tokubetsu-hen%20%28Japan%29.iso?download=true,Kamaitachi no Yoru 2 Tokubetsu-hen (Japan).iso,Kamaitachi no Yoru 2 Tokubetsu-hen (Japan).iso,,,,907 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kameleon%20%28Europe%29.iso?download=true,Kameleon (Europe).iso,Kameleon (Europe).iso,,,,71 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kamen%20no%20Maid%20Guy%20-%20Boyoyon%20Battle%20Royale%20%28Japan%2C%20Asia%29.iso?download=true,"Kamen no Maid Guy - Boyoyon Battle Royale (Japan, Asia).iso","Kamen no Maid Guy - Boyoyon Battle Royale (Japan, Asia).iso",,,,258 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kamen%20Rider%20-%20Climax%20Heroes%20Fourze%20%28Japan%29.iso?download=true,Kamen Rider - Climax Heroes Fourze (Japan).iso,Kamen Rider - Climax Heroes Fourze (Japan).iso,,,,849 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kamen%20Rider%20-%20Climax%20Heroes%20OOO%20%28Japan%29.iso?download=true,Kamen Rider - Climax Heroes OOO (Japan).iso,Kamen Rider - Climax Heroes OOO (Japan).iso,,,,609 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kamen%20Rider%20-%20Super%20Climax%20Heroes%20%28Japan%29.iso?download=true,Kamen Rider - Super Climax Heroes (Japan).iso,Kamen Rider - Super Climax Heroes (Japan).iso,,,,844 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kaminaru%20Kimi%20to%20%28Japan%29.iso?download=true,Kaminaru Kimi to (Japan).iso,Kaminaru Kimi to (Japan).iso,,,,1.27 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kamisama%20to%20Koi%20Gokoro%20%28Japan%29.iso?download=true,Kamisama to Koi Gokoro (Japan).iso,Kamisama to Koi Gokoro (Japan).iso,,,,987 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kangaeru%20Exit%20%28Japan%29.iso?download=true,Kangaeru Exit (Japan).iso,Kangaeru Exit (Japan).iso,,,,168 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kanji%20Trainer%20Portable%20%28Japan%29.iso?download=true,Kanji Trainer Portable (Japan).iso,Kanji Trainer Portable (Japan).iso,,,,75 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kannou%20Mukashi-banashi%20Portable%20%28Japan%29.iso?download=true,Kannou Mukashi-banashi Portable (Japan).iso,Kannou Mukashi-banashi Portable (Japan).iso,,,,1.53 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kanon%20%28Japan%29.iso?download=true,Kanon (Japan).iso,Kanon (Japan).iso,,,,1.67 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kanuchi%20-%20Futatsu%20no%20Tsubasa%20%28Japan%29%20%28Disc%201%29.iso?download=true,Kanuchi - Futatsu no Tsubasa (Japan) (Disc 1).iso,Kanuchi - Futatsu no Tsubasa (Japan) (Disc 1).iso,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kanuchi%20-%20Futatsu%20no%20Tsubasa%20%28Japan%29%20%28Disc%202%29.iso?download=true,Kanuchi - Futatsu no Tsubasa (Japan) (Disc 2).iso,Kanuchi - Futatsu no Tsubasa (Japan) (Disc 2).iso,,,,1.72 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kao%20Challengers%20%28USA%29.iso?download=true,Kao Challengers (USA).iso,Kao Challengers (USA).iso,,,,614 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Katekyoo%20Hitman%20Reborn%21%20Battle%20Arena%20%28Japan%29.iso?download=true,Katekyoo Hitman Reborn! Battle Arena (Japan).iso,Katekyoo Hitman Reborn! Battle Arena (Japan).iso,,,,396 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Katekyoo%20Hitman%20Reborn%21%20Battle%20Arena%202%20-%20Spirits%20Burst%20%28Japan%29.iso?download=true,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst (Japan).iso,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst (Japan).iso,,,,965 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Katekyoo%20Hitman%20Reborn%21%20Kizuna%20no%20Tag%20Battle%20%28Japan%29.iso?download=true,Katekyoo Hitman Reborn! Kizuna no Tag Battle (Japan).iso,Katekyoo Hitman Reborn! Kizuna no Tag Battle (Japan).iso,,,,366 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kazoku%20Keikaku%20%28Japan%29.iso?download=true,Kazoku Keikaku (Japan).iso,Kazoku Keikaku (Japan).iso,,,,1.48 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kazook%20%28Europe%29%20%28En%2CFr%2CDe%2CIt%29.iso?download=true,"Kazook (Europe) (En,Fr,De,It).iso","Kazook (Europe) (En,Fr,De,It).iso",,,,883 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Kazuo%20%28Japan%29.iso?download=true,Kazuo (Japan).iso,Kazuo (Japan).iso,,,,289 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Keibatsuu%202%20Portable%20-%20JRA%20Koushiki%20Data%2023-nenbun%20Shuuroku%20%28Japan%29.iso?download=true,Keibatsuu 2 Portable - JRA Koushiki Data 23-nenbun Shuuroku (Japan).iso,Keibatsuu 2 Portable - JRA Koushiki Data 23-nenbun Shuuroku (Japan).iso,,,,898 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Keibatsuu%20Portable%20-%20JRA%20Koushiki%20Data%2022-nenbun%20Shuuroku%20%28Japan%29.iso?download=true,Keibatsuu Portable - JRA Koushiki Data 22-nenbun Shuuroku (Japan).iso,Keibatsuu Portable - JRA Koushiki Data 22-nenbun Shuuroku (Japan).iso,,,,585 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ken%20to%20Mahou%20to%20Gakuen%20Mono.%20%28Japan%29%20%28PSP%20the%20Best%29.iso?download=true,Ken to Mahou to Gakuen Mono. (Japan) (PSP the Best).iso,Ken to Mahou to Gakuen Mono. (Japan) (PSP the Best).iso,,,,304 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ken%20to%20Mahou%20to%20Gakuen%20Mono.%202%20%28Japan%29%20%28PSP%20the%20Best%29.iso?download=true,Ken to Mahou to Gakuen Mono. 2 (Japan) (PSP the Best).iso,Ken to Mahou to Gakuen Mono. 2 (Japan) (PSP the Best).iso,,,,1.03 GB
