name,link,size
Romeo vs. Juliet (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Romeo%20vs.%20Juliet%20%28Japan%29.iso,932.06 MB
Rupupu Cube - Lup Salad Portable ...Matatabi (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Rupupu%20Cube%20-%20Lup%20Salad%20Portable%20...Matatabi%20%28Japan%29.iso,199.66 MB
Sakaagari Hurricane Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sakaagari%20Hurricane%20Portable%20%28Japan%29.iso,1.24 GB
"Sakura Taisen 1 & 2 (Japan, Asia).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sakura%20Taisen%201%20%26%202%20%28Japan%2C%20Asia%29.iso,1.64 GB
"Salamander Portable (Japan, Asia).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Salamander%20Portable%20%28Japan%2C%20Asia%29.iso,228.28 MB
Samurai Dou Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Samurai%20Dou%20Portable%20%28Japan%29.iso,308.12 MB
Sangokushi IX with Power-Up Kit (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sangokushi%20IX%20with%20Power-Up%20Kit%20%28Japan%29.iso,705.16 MB
Sangokushi V (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sangokushi%20V%20%28Japan%29.iso,168.78 MB
Sangokushi VII (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sangokushi%20VII%20%28Japan%29.iso,189.81 MB
Saru! Get You! SaruSaru Daisakusen (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Saru%21%20Get%20You%21%20SaruSaru%20Daisakusen%20%28Japan%29.iso,436.47 MB
"SBK-07 - Superbike World Championship (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/SBK-07%20-%20Superbike%20World%20Championship%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,272.34 MB
SCEJ PSP Browser (Japan) (UTST-99261).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/SCEJ%20PSP%20Browser%20%28Japan%29%20%28UTST-99261%29.iso,19.03 MB
School Wars - Sotsugyou Sensen (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/School%20Wars%20-%20Sotsugyou%20Sensen%20%28Japan%29.iso,1.19 GB
Scrabble (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Scrabble%20%28USA%29.iso,67.53 MB
Scudetto 2006 - Championship Manager (Italy).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Scudetto%202006%20-%20Championship%20Manager%20%28Italy%29.iso,197.28 MB
SD Gundam GGeneration Overworld (Japan) (v1.01).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/SD%20Gundam%20GGeneration%20Overworld%20%28Japan%29%20%28v1.01%29.iso,1.66 GB
Secret Game - Killer Queen - Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Secret%20Game%20-%20Killer%20Queen%20-%20Portable%20%28Japan%29.iso,1.25 GB
"Secret Saturdays, The - Beasts of the 5th Sun (USA).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Secret%20Saturdays%2C%20The%20-%20Beasts%20of%20the%205th%20Sun%20%28USA%29.iso,802.53 MB
"Seigneur des Anneaux, Le - Tactics (France).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Seigneur%20des%20Anneaux%2C%20Le%20-%20Tactics%20%28France%29.iso,518.81 MB
Seishun Hajimemashita! (Japan) (Disc 2).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Seishun%20Hajimemashita%21%20%28Japan%29%20%28Disc%202%29.iso,492.06 MB
Seitokai no Ichizon Lv. 2 Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Seitokai%20no%20Ichizon%20Lv.%202%20Portable%20%28Japan%29.iso,828.38 MB
Sengoku Basara - Battle Heroes (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sengoku%20Basara%20-%20Battle%20Heroes%20%28Japan%29.iso,1.59 GB
"Sengoku Cannon - Sengoku Ace Episode III (Japan, Asia) (En,Ja).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sengoku%20Cannon%20-%20Sengoku%20Ace%20Episode%20III%20%28Japan%2C%20Asia%29%20%28En%2CJa%29.iso,162.56 MB
Sengoku Efuda Yuugi - Hototogisu Tairan (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sengoku%20Efuda%20Yuugi%20-%20Hototogisu%20Tairan%20%28Japan%29.iso,330.94 MB
Sengoku Tenka Touitsu (Japan) (v1.01).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sengoku%20Tenka%20Touitsu%20%28Japan%29%20%28v1.01%29.iso,213.00 MB
Shanghai (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shanghai%20%28Japan%29.iso,88.59 MB
Shichida Shiki Training - Unou Tanren Unotan Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shichida%20Shiki%20Training%20-%20Unou%20Tanren%20Unotan%20Portable%20%28Japan%29.iso,46.25 MB
Shin Megami Tensei - Persona 3 Portable (USA) (Trade Demo).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shin%20Megami%20Tensei%20-%20Persona%203%20Portable%20%28USA%29%20%28Trade%20Demo%29.iso,1.23 GB
"Shin Sangoku Musou (Japan, Asia).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shin%20Sangoku%20Musou%20%28Japan%2C%20Asia%29.iso,190.69 MB
Shin Seiki Evangelion - Battle Orchestra Portable (Asia).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shin%20Seiki%20Evangelion%20-%20Battle%20Orchestra%20Portable%20%28Asia%29.iso,480.59 MB
Shin Seiki GPX Cyber Formula VS (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shin%20Seiki%20GPX%20Cyber%20Formula%20VS%20%28Japan%29.iso,197.94 MB
Shining Blade (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shining%20Blade%20%28Japan%29.iso,966.47 MB
"Shinki Gensou - SSII Unlimited Side (Japan, Asia).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shinki%20Gensou%20-%20SSII%20Unlimited%20Side%20%28Japan%2C%20Asia%29.iso,1.58 GB
"Shinobido - Tales of the Ninja (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shinobido%20-%20Tales%20of%20the%20Ninja%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,482.78 MB
Shougi ga Tsuyokunaru - Gekisashi - Jouseki Doujou (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shougi%20ga%20Tsuyokunaru%20-%20Gekisashi%20-%20Jouseki%20Doujou%20%28Japan%29.iso,161.28 MB
Shutokou Battle (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Shutokou%20Battle%20%28Japan%29.iso,426.19 MB
Sid Meier's Pirates! (USA) (Beta).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sid%20Meier%27s%20Pirates%21%20%28USA%29%20%28Beta%29.iso,318.44 MB
Silhwang Powerful Pro Yagu 2010 (Korea).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Silhwang%20Powerful%20Pro%20Yagu%202010%20%28Korea%29.iso,1.51 GB
"Silverfall (Europe) (En,Fr,De,Es).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Silverfall%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29.iso,832.28 MB
Simple 2000 Series Portable!! Vol. 2 - The Shougi (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202000%20Series%20Portable%21%21%20Vol.%202%20-%20The%20Shougi%20%28Japan%29.iso,147.94 MB
Simple 2500 Series Portable!! Vol. 1 - The Table Game (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%201%20-%20The%20Table%20Game%20%28Japan%29.iso,84.22 MB
Simple 2500 Series Portable!! Vol. 10 - The IQ Cube - Moyatto Atama o Puzzle de Sukkiri! (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%2010%20-%20The%20IQ%20Cube%20-%20Moyatto%20Atama%20o%20Puzzle%20de%20Sukkiri%21%20%28Japan%29.iso,355.62 MB
"Simple 2500 Series Portable!! Vol. 12 - The Hohei 2 - Senyuu yo, Sakini Ike (Japan).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%2012%20-%20The%20Hohei%202%20-%20Senyuu%20yo%2C%20Sakini%20Ike%20%28Japan%29.iso,830.38 MB
Simple 2500 Series Portable!! Vol. 13 - The Akuma Hunters - Exorsister (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%2013%20-%20The%20Akuma%20Hunters%20-%20Exorsister%20%28Japan%29.iso,245.03 MB
Simple 2500 Series Portable!! Vol. 4 - The Unou Drill (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%204%20-%20The%20Unou%20Drill%20%28Japan%29.iso,80.22 MB
Simple 2500 Series Portable!! Vol. 5 - The Block Kuzushi Quest - Dragon Kingdom (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%205%20-%20The%20Block%20Kuzushi%20Quest%20-%20Dragon%20Kingdom%20%28Japan%29.iso,85.50 MB
Simple 2500 Series Portable!! Vol. 6 - The Sensha (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%206%20-%20The%20Sensha%20%28Japan%29.iso,104.88 MB
Simple 2500 Series Portable!! Vol. 9 - The My Taxi (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Simple%202500%20Series%20Portable%21%21%20Vol.%209%20-%20The%20My%20Taxi%20%28Japan%29.iso,133.91 MB
"Sims 2, The - Pets (USA).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sims%202%2C%20The%20-%20Pets%20%28USA%29.iso,1.41 GB
Smart Bomb (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Smart%20Bomb%20%28USA%29.iso,113.88 MB
"SOCOM - U.S. Navy SEALs Portable (Japan) (En,Ja).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/SOCOM%20-%20U.S.%20Navy%20SEALs%20Portable%20%28Japan%29%20%28En%2CJa%29.iso,1.34 GB
Solomon's Ring - Hi no Shou (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Solomon%27s%20Ring%20-%20Hi%20no%20Shou%20%28Japan%29.iso,336.47 MB
Sony Computer Science Kenkyuusho Mogi Kenichirou Hakase Kanshuu - Nou ni Kaikan Aha Taiken! (Japan) (v2.01).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sony%20Computer%20Science%20Kenkyuusho%20Mogi%20Kenichirou%20Hakase%20Kanshuu%20-%20Nou%20ni%20Kaikan%20Aha%20Taiken%21%20%28Japan%29%20%28v2.01%29.iso,289.56 MB
Sorayume Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sorayume%20Portable%20%28Japan%29.iso,981.16 MB
Soukyuu no Fafner (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Soukyuu%20no%20Fafner%20%28Japan%29.iso,401.62 MB
Soul Eater - Battle Resonance (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Soul%20Eater%20-%20Battle%20Resonance%20%28Japan%29.iso,496.56 MB
Space Invaders - Galaxy Beat (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Space%20Invaders%20-%20Galaxy%20Beat%20%28Japan%29.iso,218.88 MB
Space Invaders Pocket (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Space%20Invaders%20Pocket%20%28Japan%29.iso,88.66 MB
Spectral vs. Generation (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Spectral%20vs.%20Generation%20%28Europe%29.iso,186.97 MB
Spelling Challenges and More! (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Spelling%20Challenges%20and%20More%21%20%28USA%29.iso,213.66 MB
Spider-Man - Friend or Foe (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Spider-Man%20-%20Friend%20or%20Foe%20%28USA%29.iso,552.00 MB
"Split-Second - Velocity (Europe) (En,Fr,De,Es,It,Ru).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Split-Second%20-%20Velocity%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CRu%29.iso,1.51 GB
SSX on Tour Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/SSX%20on%20Tour%20Portable%20%28Japan%29.iso,1.32 GB
Stacked with Daniel Negreanu (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Stacked%20with%20Daniel%20Negreanu%20%28USA%29.iso,864.25 MB
"Star Soldier (Japan) (En,Ja).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Star%20Soldier%20%28Japan%29%20%28En%2CJa%29.iso,74.34 MB
Star Wars - Battlefront II (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Star%20Wars%20-%20Battlefront%20II%20%28USA%29.iso,704.44 MB
Starry Sky - After Summer Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Starry%20Sky%20-%20After%20Summer%20Portable%20%28Japan%29.iso,1.59 GB
Starry Sky - After Winter Portable - Etsuran Shite Please - Etsu Plea 2 (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Starry%20Sky%20-%20After%20Winter%20Portable%20-%20Etsuran%20Shite%20Please%20-%20Etsu%20Plea%202%20%28Japan%29.iso,568.78 MB
Starry Sky - In Spring Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Starry%20Sky%20-%20In%20Spring%20Portable%20%28Japan%29.iso,711.72 MB
StateShift (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/StateShift%20%28Europe%29.iso,200.78 MB
Steel Horizon (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Steel%20Horizon%20%28USA%29.iso,124.16 MB
Steins;Gate (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Steins%3BGate%20%28Japan%29.iso,1.28 GB
Sto-Mani - Strobe-Mania (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sto-Mani%20-%20Strobe-Mania%20%28Japan%29.iso,1.04 GB
Street Cricket Champions 2 (India).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Street%20Cricket%20Champions%202%20%28India%29.iso,385.75 MB
Street Fighter Zero 3 Double Upper (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Street%20Fighter%20Zero%203%20Double%20Upper%20%28Japan%29.iso,258.84 MB
Sudoku (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sudoku%20%28Japan%29.iso,48.72 MB
"Super Fruit Fall (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Super%20Fruit%20Fall%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,58.47 MB
"Super Hind (Europe) (En,Fr,De,Es,It,Fi).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Super%20Hind%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CFi%29.iso,393.38 MB
Super Pocket Tennis (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Super%20Pocket%20Tennis%20%28Europe%29.iso,103.69 MB
Suzumiya Haruhi no Yakusoku (Japan) (Super Premium Box).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Suzumiya%20Haruhi%20no%20Yakusoku%20%28Japan%29%20%28Super%20Premium%20Box%29.iso,1.43 GB
Sweet Fuse - At Your Side (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Sweet%20Fuse%20-%20At%20Your%20Side%20%28USA%29.iso,1.06 GB
System Software Update Ver. 3.73 (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/System%20Software%20Update%20Ver.%203.73%20%28Japan%29.iso,104.25 MB
"Taiheiyou no Arashi - Senkan Yamato, Akatsuki ni Shutsugeki Su! (Japan).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Taiheiyou%20no%20Arashi%20-%20Senkan%20Yamato%2C%20Akatsuki%20ni%20Shutsugeki%20Su%21%20%28Japan%29.iso,251.41 MB
Taikou Risshiden V (Japan) (v1.01).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Taikou%20Risshiden%20V%20%28Japan%29%20%28v1.01%29.iso,290.72 MB
Taito Legends Power-Up (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Taito%20Legends%20Power-Up%20%28USA%29.iso,301.75 MB
Tales of Rebirth (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tales%20of%20Rebirth%20%28Japan%29.iso,1.53 GB
Tales of the World - Radiant Mythology (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tales%20of%20the%20World%20-%20Radiant%20Mythology%20%28USA%29.iso,419.34 MB
"TalkMan (Europe, Australia) (En,Ja,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/TalkMan%20%28Europe%2C%20Australia%29%20%28En%2CJa%2CFr%2CDe%2CEs%2CIt%29.iso,1.68 GB
"TalkMan Travel - Kankoku, Taiwan, Chuugoku (Shanghai) Hen (Japan).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/TalkMan%20Travel%20-%20Kankoku%2C%20Taiwan%2C%20Chuugoku%20%28Shanghai%29%20Hen%20%28Japan%29.iso,108.06 MB
"TalkMan-shiki Shabelingual Eikaiwa for Kids! (Japan) (En,Ja) (Microphone Doukonban).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/TalkMan-shiki%20Shabelingual%20Eikaiwa%20for%20Kids%21%20%28Japan%29%20%28En%2CJa%29%20%28Microphone%20Doukonban%29.iso,312.12 MB
Te to Te Try On! Tropical (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Te%20to%20Te%20Try%20On%21%20Tropical%20%28Japan%29.iso,1.68 GB
Tegami Bachi - Kokoro Tsumugu Mono e (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tegami%20Bachi%20-%20Kokoro%20Tsumugu%20Mono%20e%20%28Japan%29.iso,409.56 MB
Tenchu - Shadow Assassins (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tenchu%20-%20Shadow%20Assassins%20%28USA%29.iso,776.19 MB
Tenchu - Shinobi Taizen (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tenchu%20-%20Shinobi%20Taizen%20%28Japan%29.iso,402.28 MB
"Tenchu - Time of the Assassins (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tenchu%20-%20Time%20of%20the%20Assassins%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,1.67 GB
Tenchu 4 (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tenchu%204%20%28Japan%29.iso,788.41 MB
Tenchu 4 Plus (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tenchu%204%20Plus%20%28Japan%29.iso,825.97 MB
Tengai Makyou - Daiyon no Mokushiroku (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tengai%20Makyou%20-%20Daiyon%20no%20Mokushiroku%20%28Japan%29.iso,1.23 GB
Tenshin Ranman - Happy Go Lucky!! (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tenshin%20Ranman%20-%20Happy%20Go%20Lucky%21%21%20%28Japan%29.iso,1.69 GB
Test Drive Unlimited (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Test%20Drive%20Unlimited%20%28USA%29.iso,1.43 GB
Thrillville (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Thrillville%20%28USA%29.iso,689.69 MB
Thrillville - Off the Rails (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Thrillville%20-%20Off%20the%20Rails%20%28USA%29.iso,742.62 MB
Tiandi Zhi Men (Asia).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiandi%20Zhi%20Men%20%28Asia%29.iso,981.59 MB
Tiger & Bunny - Hero's Day (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20%26%20Bunny%20-%20Hero%27s%20Day%20%28Japan%29.iso,823.31 MB
Tiger & Bunny - On-Air Jack! (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20%26%20Bunny%20-%20On-Air%20Jack%21%20%28Japan%29.iso,645.56 MB
Tiger Woods PGA Tour (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20Woods%20PGA%20Tour%20%28USA%29.iso,1.69 GB
Tiger Woods PGA Tour 06 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20Woods%20PGA%20Tour%2006%20%28USA%29.iso,1.21 GB
Tiger Woods PGA Tour 07 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20Woods%20PGA%20Tour%2007%20%28USA%29.iso,1.17 GB
Tiger Woods PGA Tour 08 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20Woods%20PGA%20Tour%2008%20%28USA%29.iso,1.26 GB
Tiger Woods PGA Tour 09 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20Woods%20PGA%20Tour%2009%20%28USA%29.iso,1.51 GB
Tiger Woods PGA Tour 10 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tiger%20Woods%20PGA%20Tour%2010%20%28USA%29.iso,1.37 GB
Time Travelers (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Time%20Travelers%20%28Japan%29.iso,1.10 GB
Tir-na-Nog - Yuukyuu no Jin (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Tir-na-Nog%20-%20Yuukyuu%20no%20Jin%20%28Japan%29.iso,404.84 MB
TMNT (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/TMNT%20%28USA%29.iso,909.06 MB
"TNA Impact! Cross the Line (USA) (En,Fr).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/TNA%20Impact%21%20Cross%20the%20Line%20%28USA%29%20%28En%2CFr%29.iso,1.06 GB
To Love Ru - Doki Doki! Rinkai Gakkou Hen (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/To%20Love%20Ru%20-%20Doki%20Doki%21%20Rinkai%20Gakkou%20Hen%20%28Japan%29.iso,795.91 MB
Toaru Kagaku no Railgun (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Toaru%20Kagaku%20no%20Railgun%20%28Japan%29.iso,1.16 GB
