name,size,link
Hyper PlayStation Re-mix 1998 No. 11 (Japan) (Disc 1).chd,345 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%2011%20%28Japan%29%20%28Disc%201%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 12 (Japan).chd,290 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%2012%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 2 (Japan).chd,233 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%202%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 3 (Japan).chd,274 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%203%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 4 (Japan).chd,355 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%204%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 5 (Japan).chd,330 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%205%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 6 (Japan).chd,290 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%206%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 7 (Japan) (Disc 1).chd,252 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%207%20%28Japan%29%20%28Disc%201%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 7 (Japan) (Disc 1).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%207%20%28Japan%29%20%28Disc%201%29.chd.aria2?download=true
Hyper PlayStation Re-mix 1998 No. 7 (Japan) (Disc 2) (Yarudora Series Vol. 1 - Double Cast).chd,91 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%207%20%28Japan%29%20%28Disc%202%29%20%28Yarudora%20Series%20Vol.%201%20-%20Double%20Cast%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 8 (Japan).chd,348 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%208%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 9 (Japan).chd,292 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%209%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1998 No. 9 (Japan).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201998%20No.%209%20%28Japan%29.chd.aria2?download=true
Hyper PlayStation Re-mix 1999 No. 1 (Japan).chd,342 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%201%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 1 (Japan).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%201%20%28Japan%29.chd.aria2?download=true
Hyper PlayStation Re-mix 1999 No. 10 (Japan).chd,336 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%2010%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 11 (Japan).chd,319 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%2011%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 11 (Japan).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%2011%20%28Japan%29.chd.aria2?download=true
Hyper PlayStation Re-mix 1999 No. 12 (Japan).chd,331 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%2012%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 2 (Japan).chd,254 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%202%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 3 (Japan).chd,360 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%203%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 3 (Japan).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%203%20%28Japan%29.chd.aria2?download=true
Hyper PlayStation Re-mix 1999 No. 4 (Japan).chd,254 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%204%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 5 (Japan).chd,292 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%205%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 6 (Japan).chd,378 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%206%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 7 (Japan).chd,474 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%207%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 8 (Japan).chd,390 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%208%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 9 (Japan) (Disc 1).chd,300 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%209%20%28Japan%29%20%28Disc%201%29.chd?download=true
Hyper PlayStation Re-mix 1999 No. 9 (Japan) (Disc 2) (Sony Computer Entertainment Special).chd,424 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%201999%20No.%209%20%28Japan%29%20%28Disc%202%29%20%28Sony%20Computer%20Entertainment%20Special%29.chd?download=true
Hyper PlayStation Re-mix 2000 No. 1 (Japan).chd,248 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%202000%20No.%201%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix 2000 No. 2 (Japan).chd,331 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%202000%20No.%202%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 1 (Japan).chd,352 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%201%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 10 (Japan).chd,253 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%2010%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 11 (Japan).chd,316 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%2011%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 12 (Japan).chd,298 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%2012%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 2 (Japan).chd,373 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%202%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 3 (Japan).chd,357 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%203%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 4 (Japan).chd,217 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%204%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 5 (Japan).chd,252 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%205%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 6 (Japan).chd,366 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%206%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 7 (Japan) (Disc 1).chd,289 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%207%20%28Japan%29%20%28Disc%201%29.chd?download=true
Hyper PlayStation Re-mix No. 7 (Japan) (Disc 2).chd,67 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%207%20%28Japan%29%20%28Disc%202%29.chd?download=true
Hyper PlayStation Re-mix No. 8 (Japan).chd,249 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%208%20%28Japan%29.chd?download=true
Hyper PlayStation Re-mix No. 9 (Japan).chd,325 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Hyper%20PlayStation%20Re-mix%20No.%209%20%28Japan%29.chd?download=true
I.Q - Intelligent Qube (USA) (Demo).chd,28 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/I.Q%20-%20Intelligent%20Qube%20%28USA%29%20%28Demo%29.chd?download=true
I.Q - Intelligent Qube (USA).chd,114 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/I.Q%20-%20Intelligent%20Qube%20%28USA%29.chd?download=true
I.Q Final (Japan) (Demo 2).chd,96 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/I.Q%20Final%20%28Japan%29%20%28Demo%202%29.chd?download=true
Ian Livingstone's Deathtrap Dungeon (USA).chd,224 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Ian%20Livingstone%27s%20Deathtrap%20Dungeon%20%28USA%29.chd?download=true
IHRA Drag Racing (USA).chd,325 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/IHRA%20Drag%20Racing%20%28USA%29.chd?download=true
Impact Racing (USA).chd,350 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Impact%20Racing%20%28USA%29.chd?download=true
In Cold Blood (USA) (Disc 1).chd,320 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/In%20Cold%20Blood%20%28USA%29%20%28Disc%201%29.chd?download=true
In Cold Blood (USA) (Disc 2).chd,413 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/In%20Cold%20Blood%20%28USA%29%20%28Disc%202%29.chd?download=true
In the Hunt (USA).chd,375 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/In%20the%20Hunt%20%28USA%29.chd?download=true
Incredible Crisis (USA).chd,442 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Incredible%20Crisis%20%28USA%29.chd?download=true
"Incredible Hulk, The - The Pantheon Saga (USA).chd",412 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Incredible%20Hulk%2C%20The%20-%20The%20Pantheon%20Saga%20%28USA%29.chd?download=true
Independence Day (USA).chd,281 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Independence%20Day%20%28USA%29.chd?download=true
Interactive CD Sampler Disc Vol. 11 (USA).chd,273 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Disc%20Vol.%2011%20%28USA%29.chd?download=true
Interactive CD Sampler Disc Vol. 9 (USA) (SCUS-94295).chd,390 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Disc%20Vol.%209%20%28USA%29%20%28SCUS-94295%29.chd?download=true
Interactive CD Sampler Disc Vol. 9 (USA).chd,390 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Disc%20Vol.%209%20%28USA%29.chd?download=true
Interactive CD Sampler Disc Volume 4 (USA).chd,355 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Disc%20Volume%204%20%28USA%29.chd?download=true
Interactive CD Sampler Disc Volume 7 (USA) (Rev 1).chd,397 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Disc%20Volume%207%20%28USA%29%20%28Rev%201%29.chd?download=true
Interactive CD Sampler Pack Volume 2 (USA).chd,428 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%202%20%28USA%29.chd?download=true
Interactive CD Sampler Pack Volume One (USA) (SCUS-94956).chd,365 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20One%20%28USA%29%20%28SCUS-94956%29.chd?download=true
Interactive CD Sampler Pack Volume One (USA).chd,365 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20One%20%28USA%29.chd?download=true
Interactive CD Sampler Pack Volume Three (USA).chd,476 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20Three%20%28USA%29.chd?download=true
Interactive CD Sampler Pack Volume Three (Version 3.5) (USA) (Rev 1).chd,487 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20Three%20%28Version%203.5%29%20%28USA%29%20%28Rev%201%29.chd?download=true
Interactive CD Sampler Pack Volume Three (Version 3.5) (USA) (Rev 2).chd,488 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20Three%20%28Version%203.5%29%20%28USA%29%20%28Rev%202%29.chd?download=true
Interactive CD Sampler Pack Volume Three (Version 3.5) (USA) (Rev 3).chd,487 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20Three%20%28Version%203.5%29%20%28USA%29%20%28Rev%203%29.chd?download=true
Interactive CD Sampler Pack Volume Three (Version 3.5) (USA) (SCUS-94177).chd,487 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20Three%20%28Version%203.5%29%20%28USA%29%20%28SCUS-94177%29.chd?download=true
Interactive CD Sampler Pack Volume Three (Version 3.5) (USA).chd,496 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Interactive%20CD%20Sampler%20Pack%20Volume%20Three%20%28Version%203.5%29%20%28USA%29.chd?download=true
Inuyasha - A Feudal Fairy Tale (USA) (Rev 1).chd,279 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Inuyasha%20-%20A%20Feudal%20Fairy%20Tale%20%28USA%29%20%28Rev%201%29.chd?download=true
Inuyasha - A Feudal Fairy Tale (USA).chd,280 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Inuyasha%20-%20A%20Feudal%20Fairy%20Tale%20%28USA%29.chd?download=true
Invasion from Beyond (USA).chd,233 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Invasion%20from%20Beyond%20%28USA%29.chd?download=true
Iron Man & X-O Manowar in Heavy Metal (USA).chd,336 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Iron%20Man%20%26%20X-O%20Manowar%20in%20Heavy%20Metal%20%28USA%29.chd?download=true
Iron Soldier 3 (USA).chd,514 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Iron%20Soldier%203%20%28USA%29.chd?download=true
Irritating Stick (USA).chd,29 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Irritating%20Stick%20%28USA%29.chd?download=true
ISS Pro Evolution (USA).chd,247 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/ISS%20Pro%20Evolution%20%28USA%29.chd?download=true
"Italian Job, The (USA).chd",249 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Italian%20Job%2C%20The%20%28USA%29.chd?download=true
Jackie Chan Stuntmaster (USA).chd,413 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jackie%20Chan%20Stuntmaster%20%28USA%29.chd?download=true
Jade Cocoon - Story of the Tamamayu (USA) (Demo).chd,188 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jade%20Cocoon%20-%20Story%20of%20the%20Tamamayu%20%28USA%29%20%28Demo%29.chd?download=true
Jade Cocoon - Story of the Tamamayu (USA).chd,376 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jade%20Cocoon%20-%20Story%20of%20the%20Tamamayu%20%28USA%29.chd?download=true
Jampack Vol. 1 (USA).chd,416 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jampack%20Vol.%201%20%28USA%29.chd?download=true
Jampack Vol. 2 (USA).chd,324 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jampack%20Vol.%202%20%28USA%29.chd?download=true
Jarrett & Labonte Stock Car Racing (USA).chd,166 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jarrett%20%26%20Labonte%20Stock%20Car%20Racing%20%28USA%29.chd?download=true
Jeopardy! (USA).chd,370 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jeopardy%21%20%28USA%29.chd?download=true
Jeopardy! 2nd Edition (USA).chd,505 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jeopardy%21%202nd%20Edition%20%28USA%29.chd?download=true
Jeremy McGrath Supercross 2000 (USA).chd,132 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jeremy%20McGrath%20Supercross%202000%20%28USA%29.chd?download=true
Jeremy McGrath Supercross 98 (USA).chd,380 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jeremy%20McGrath%20Supercross%2098%20%28USA%29.chd?download=true
Jersey Devil (USA).chd,441 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jersey%20Devil%20%28USA%29.chd?download=true
Jet Moto (USA).chd,263 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jet%20Moto%20%28USA%29.chd?download=true
Jet Moto 2 (USA).chd,359 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jet%20Moto%202%20%28USA%29.chd?download=true
Jet Moto 2 - Championship Edition (USA).chd,359 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jet%20Moto%202%20-%20Championship%20Edition%20%28USA%29.chd?download=true
Jet Moto 3 (USA) (Demo).chd,170 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jet%20Moto%203%20%28USA%29%20%28Demo%29.chd?download=true
Jet Moto 3 (USA).chd,339 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jet%20Moto%203%20%28USA%29.chd?download=true
Jigsaw Madness (USA).chd,212 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jigsaw%20Madness%20%28USA%29.chd?download=true
Jim Henson's Bear in the Big Blue House (USA).chd,168 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jim%20Henson%27s%20Bear%20in%20the%20Big%20Blue%20House%20%28USA%29.chd?download=true
Jimmy Johnson's VR Football '98 (USA).chd,507 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jimmy%20Johnson%27s%20VR%20Football%20%2798%20%28USA%29.chd?download=true
Jimmy White's 2 - Cueball (USA).chd,138 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jimmy%20White%27s%202%20-%20Cueball%20%28USA%29.chd?download=true
Johnny Bazookatone (USA).chd,254 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Johnny%20Bazookatone%20%28USA%29.chd?download=true
JoJo's Bizarre Adventure (USA).chd,426 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/JoJo%27s%20Bizarre%20Adventure%20%28USA%29.chd?download=true
Judge Dredd (USA).chd,457 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Judge%20Dredd%20%28USA%29.chd?download=true
Juggernaut (USA) (Disc 1).chd,500 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Juggernaut%20%28USA%29%20%28Disc%201%29.chd?download=true
Juggernaut (USA) (Disc 2).chd,497 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Juggernaut%20%28USA%29%20%28Disc%202%29.chd?download=true
Juggernaut (USA) (Disc 3).chd,487 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Juggernaut%20%28USA%29%20%28Disc%203%29.chd?download=true
Jumping Flash! (USA).chd,273 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jumping%20Flash%21%20%28USA%29.chd?download=true
Jumping Flash! 2 (USA).chd,274 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jumping%20Flash%21%202%20%28USA%29.chd?download=true
JumpStart Wildlife Safari - Field Trip (USA).chd,94 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/JumpStart%20Wildlife%20Safari%20-%20Field%20Trip%20%28USA%29.chd?download=true
Jupiter Strike (USA).chd,217 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jupiter%20Strike%20%28USA%29.chd?download=true
Jurassic Park - The Lost World (USA) (Demo).chd,47 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Jurassic%20Park%20-%20The%20Lost%20World%20%28USA%29%20%28Demo%29.chd?download=true
